FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000172179	PRL	chr6	22287480	22297730	0.0252811135301879	0.0819303173635331	0.308228024557386	0.584560544548893
ENSG00000100030	MAPK1	chr22	22108789	22221970	0.327833583269357	0.202181416751399	0.3599544212202	0.110030578759043
ENSG00000158109	TPRG1L	chr1	3541566	3546691	0.203963934909687	0.184578687230745	0.389850203505504	0.221607174354065
ENSG00000077097	TOP2B	chr3	25639475	25705990	0.27461451636132	0.22299787641872	0.403873485221279	0.0985141219986808
ENSG00000187600	TMEM247	chr2	46656329	46711564	1	0	0	0
ENSG00000103569	AQP9	chr15	58430368	58478110	0.00895102530566203	0.00301407443915564	0.035465872678322	0.95256902757686
ENSG00000171307	ZDHHC16	chr10	99205927	99217127	0.202842894630287	0.220866959700045	0.325913619709587	0.25037652596008
ENSG00000103024	NME3	chr16	1820319	1821731	0.286743871577262	0.0891869228349368	0.454831289708103	0.169237915879698
ENSG00000116273	PHF13	chr1	6673745	6684093	0.313858738649305	0.139791004624014	0.437351049997641	0.108999206729041
ENSG00000163872	YEATS2	chr3	183415606	183530413	0.31791153142622	0.116738894642928	0.474360260269702	0.0909893136611508
ENSG00000166866	MYO1A	chr12	57422301	57444982	0.551237123639286	0.0619595481171996	0.280385654791143	0.106417673452371
ENSG00000137218	FRS3	chr6	41737914	41747638	0.210235383633503	0.211248387622416	0.452185391035799	0.126330837708283
ENSG00000115919	KYNU	chr2	143635067	143799890	0.133391320545617	0.00432384691919542	0.126767257695878	0.735517574839309
ENSG00000114745	GORASP1	chr3	39138156	39149854	0.25039883071688	0.145639928068047	0.428547609144905	0.175413632070169
ENSG00000185615	PDIA2	chr16	333152	337215	0.976511023118413	0.00592263493383572	0.0135769001659275	0.0039894417818236
ENSG00000147689	FAM83A	chr8	124191200	124222314	0.591915952774073	0.0476644321479139	0.108651230385113	0.251768384692899
ENSG00000164219	PGGT1B	chr5	114546527	114588952	0.388697621978185	0.115712109183322	0.349335077941332	0.14625519089716
ENSG00000104722	NEFM	chr8	24772231	24776607	0.934287494105902	0.053157722514817	0.010197710569063	0.00235707281021845
ENSG00000133265	HSPBP1	chr19	55773599	55791749	0.324749092508367	0.215833901864376	0.280023819061701	0.179393186565555
ENSG00000215397	SCRT2	chr20	642240	656823	1	0	0	0
ENSG00000143387	CTSK	chr1	150768684	150780799	0.056148200448006	0.0194224369516549	0.911031973661798	0.0133973889385414
ENSG00000213214	ARHGEF35	chr7	143883176	143885488	0.773002577522079	0.00385915032303674	0.109524181523853	0.113614090631031
ENSG00000126787	DLGAP5	chr14	55614830	55658396	0.215926372281472	0.0481815716535567	0.547720166532542	0.188171889532429
ENSG00000132164	SLC6A11	chr3	10857885	10982419	0.527264276657365	0.0963187444893432	0.21572401956165	0.160692959291642
ENSG00000134186	PRPF38B	chr1	109234945	109244425	0.324989486837508	0.134821116402295	0.402566231706207	0.137623165053989
ENSG00000148337	CIZ1	chr9	130928343	130966662	0.22893016307725	0.230470125599115	0.476218009836165	0.0643817014874697
ENSG00000167535	CACNB3	chr12	49208215	49222724	0.232974491750475	0.0643197391886972	0.667329859425614	0.035375909635214
ENSG00000137473	TTC29	chr4	147627790	147867034	0.634449466612741	0	0.365550533387259	0
ENSG00000124568	SLC17A1	chr6	25783125	25832287	0.0196593623812739	0	0	0.980340637618726
ENSG00000104626	ERI1	chr8	8859657	8974256	0.266377078526317	0.0846030869073133	0.50453888604577	0.1444809485206
ENSG00000114127	XRN1	chr3	142025449	142166904	0.338750003683122	0.171371755488815	0.354685362027357	0.135192878800707
ENSG00000102239	BRS3	chrX	135570046	135575939	1	0	0	0
ENSG00000196504	PRPF40A	chr2	153508107	153574406	0.368887865195949	0.16395462721019	0.362273112166601	0.10488439542726
ENSG00000198892	SHISA4	chr1	201857808	201861434	0.0531698795889288	0.794829159713381	0.132542228180788	0.019458732516903
ENSG00000100902	PSMA6	chr14	35747839	35786699	0.111198008181393	0.382194550440478	0.369042030449445	0.137565410928685
ENSG00000137960	GIPC2	chr1	78511586	78604133	0.258085616003392	0.0357908293287235	0.358876369056178	0.347247185611706
ENSG00000148950	IMMP1L	chr11	31453948	31531192	0.518837120223865	0.171627860956274	0.196404831818551	0.113130187001309
ENSG00000164199	GPR98	chr5	89825161	90460038	0.776710282675468	0.00646917067820893	0.00955758136138159	0.207262965284941
ENSG00000236624	CCDC163P	chr1	45959538	45965724	0.453017828928284	0.0759216460004627	0.309965564221241	0.161094960850012
ENSG00000166135	HIF1AN	chr10	102288829	102319755	0.174006103910267	0.512384051583295	0.234301040439163	0.0793088040672752
ENSG00000161813	LARP4	chr12	50786166	50873787	0.268042311795405	0.242675769235451	0.238953741925572	0.250328177043572
ENSG00000178662	CSRNP3	chr2	166326157	166545917	0.514469482157876	0.0187183709045047	0.419477241988917	0.0473349049487026
ENSG00000179058	C9orf50	chr9	132374504	132383055	0.43445801380003	0	0.455512871277412	0.110029114922558
ENSG00000163431	LMOD1	chr1	201865580	201915715	0.013139925587969	0.104780786360443	0.874511019610264	0.00756826844132435
ENSG00000146021	KLHL3	chr5	136953189	137071779	0.230869807619319	0.0850275566227872	0.594158874625079	0.0899437611328144
ENSG00000136522	MRPL47	chr3	179306197	179322442	0.373695204482569	0.227495044770514	0.265948701981214	0.132861048765703
ENSG00000126246	IGFLR1	chr19	36230058	36233354	0.00964207897273816	0.0638903973506386	0.299957218612047	0.626510305064577
ENSG00000132698	RAB25	chr1	156030951	156040295	0.973600078482417	0.00334475533371642	0.00714091763111889	0.0159142485527477
ENSG00000168143	FAM83B	chr6	54711569	54806820	0.948012250429937	0.0422626462617219	0.00264126115164089	0.00708384215669997
ENSG00000206422	LRRC30	chr18	7231123	7232045	0	1	0	0
ENSG00000143452	HORMAD1	chr1	150670536	150693364	0.251553235408697	0.095174762426753	0.56705577798285	0.0862162241816995
ENSG00000108518	PFN1	chr17	4848947	4852356	0.320134174758008	0.102297367913333	0.381995016791284	0.195573440537375
ENSG00000198814	GK	chrX	30671476	30748725	0.358921574025039	0.0288782530483668	0.0915294773626487	0.520670695563946
ENSG00000115523	GNLY	chr2	85921414	85925977	0.0181905622397667	0.151277357181064	0.597171744329597	0.233360336249572
ENSG00000171864	PRND	chr20	4702556	4709106	0.180130062594977	0	0.684147199008829	0.135722738396194
ENSG00000181323	SPEM1	chr17	7323679	7324951	1	0	0	0
ENSG00000156171	DRAM2	chr1	111659955	111682838	0.229486046536724	0.116792294969015	0.560647249187175	0.0930744093070859
ENSG00000152475	ZNF837	chr19	58878985	58892427	0.263002149479602	0.0343727228470035	0.319163556107977	0.383461571565417
ENSG00000134970	TMED7	chr5	114949205	114968689	0.396416160884164	0.0926063730551121	0.275873934390527	0.235103531670197
ENSG00000180739	S1PR5	chr19	10623623	10628607	0.197453473282705	0.0601976442017947	0.383354437941279	0.358994444574221
ENSG00000087053	MTMR2	chr11	95566046	95658479	0.436068683110935	0.0708830384573522	0.461597729212001	0.0314505492197111
ENSG00000172725	CORO1B	chr11	67205539	67211292	0.268477432529313	0.0466499667941515	0.526059545257981	0.158813055418555
ENSG00000100387	RBX1	chr22	41347363	41369313	0.227043155006437	0.263918755114398	0.373231310582269	0.135806779296897
ENSG00000169247	SH3TC2	chr5	148303202	148442726	0.381040966995012	0.10418290230745	0.442659831236952	0.0721162994605861
ENSG00000158428	C2orf62	chr2	219221579	219232822	0.833591884148599	0	0.116176268467834	0.0502318473835675
ENSG00000130165	ELOF1	chr19	11661962	11670051	0.354060628039687	0.163156199506327	0.286823006627311	0.195960165826674
ENSG00000178951	ZBTB7A	chr19	4044362	4066943	0.34929082589472	0.231660775109177	0.311459939576061	0.107588459420042
ENSG00000185758	CLDN24	chr4	184242917	184243579	1	0	0	0
ENSG00000070159	PTPN3	chr9	112137746	112260590	0.343062825005114	0.355123156179559	0.0606638870500313	0.241150131765295
ENSG00000138193	PLCE1	chr10	95753746	96092580	0.269731413578393	0.196206796370487	0.483012277947295	0.0510495121038251
ENSG00000182916	TCEAL7	chrX	102585124	102587254	0.401182208835085	0.0783205899923209	0.468805483428623	0.0516917177439717
ENSG00000132781	MUTYH	chr1	45794835	45804328	0.240724505943604	0.136187378211263	0.452716102021746	0.170372013823387
ENSG00000172638	EFEMP2	chr11	65633912	65641063	0.155766373308116	0.0894143414949724	0.706867151883226	0.0479521333136864
ENSG00000176994	SMCR8	chr17	18218624	18226517	0.524069881913405	0.131186577509866	0.282327994108553	0.0624155464681756
ENSG00000125633	CCDC93	chr2	118673054	118771709	0.430744344477423	0.150861838615995	0.336987739530593	0.0814060773759883
ENSG00000026559	KCNG1	chr20	49620193	49639666	0.938135486730675	0.00433268073985587	0.0358576526419244	0.0216741798875445
ENSG00000138246	DNAJC13	chr3	132136370	132257876	0.165586430766546	0.201290486345697	0.54174990294251	0.0913731799452467
ENSG00000153395	LPCAT1	chr5	1456595	1524092	0.357766822835741	0.0407370447604423	0.51401628477471	0.0874798476291072
ENSG00000182521	TBPL2	chr14	55880259	55923444	0.797674838939379	0	0.202325161060621	0
ENSG00000166900	STX3	chr11	59495987	59573354	0.719330576305249	0.0444130543798594	0.200818819806473	0.0354375495084183
ENSG00000149480	MTA2	chr11	62360686	62369312	0.321117406898814	0.0990001310661568	0.458687112360618	0.121195349674411
ENSG00000137106	GRHPR	chr9	37422663	37436987	0.111828707638842	0.167537623976467	0.225657156813764	0.494976511570927
ENSG00000117614	SYF2	chr1	25549170	25558993	0.31581812501832	0.184072269555419	0.423444019072901	0.0766655863533603
ENSG00000221852	KRTAP1-5	chr17	39182278	39183454	0	0	1	0
ENSG00000119403	PHF19	chr9	123617977	123639606	0.251286957186884	0.141098448873716	0.55464200746155	0.0529725864778501
ENSG00000167733	HSD11B1L	chr19	5680908	5688533	0.447444893820072	0.201283488598282	0.232241550478245	0.119030067103401
ENSG00000137166	FOXP4	chr6	41514164	41570122	0.485711223164869	0.0839709134347914	0.274250550069223	0.156067313331117
ENSG00000164087	POC1A	chr3	52109269	52188706	0.0930422771684485	0.127335311663361	0.384060385124424	0.395562026043766
ENSG00000170185	USP38	chr4	144106070	144144983	0.397642370432279	0.344229343751701	0.167138850305996	0.0909894355100242
ENSG00000141485	SLC13A5	chr17	6588032	6616886	0.00228780556597494	0.000162447841701189	0.000649644705828214	0.996900101886496
ENSG00000009780	FAM76A	chr1	28052490	28089633	0.352696591128182	0.141906724654903	0.426541919083934	0.0788547651329817
ENSG00000166855	CLPX	chr15	65440557	65477680	0.225875244448532	0.284781918628222	0.239538736177455	0.249804100745791
ENSG00000068438	FTSJ1	chrX	48334541	48344752	0.318896112669168	0.148414136881318	0.426819615819462	0.105870134630052
ENSG00000181827	RFX7	chr15	56379478	56535483	0.284605178808247	0.287134101077932	0.348358123350157	0.0799025967636631
ENSG00000180481	GLIPR1L2	chr12	75784850	75826468	0.338444796799803	0.127609740433541	0.443293145672641	0.0906523170940144
ENSG00000104884	ERCC2	chr19	45853095	45874176	0.311814663854124	0.187388344968812	0.31189098732611	0.188906003850954
ENSG00000213246	SUPT4H1	chr17	56422539	56429022	0.286779592250471	0.192020436726005	0.380978767568587	0.140221203454936
ENSG00000169727	GPS1	chr17	80008641	80015346	0.165818878541393	0.287997796234804	0.355805829961632	0.190377495262171
ENSG00000107951	MTPAP	chr10	30598730	30663377	0.308753662366439	0.22231427037155	0.337185978743096	0.131746088518915
ENSG00000113441	LNPEP	chr5	96271514	96373219	0.325636671700151	0.207773366733257	0.413943507576507	0.0526464539900849
ENSG00000197457	STMN3	chr20	62271061	62284780	0.523488486247499	0.0293799518103874	0.424893761682632	0.0222378002594814
ENSG00000179010	MRFAP1	chr4	6641818	6644472	0.396053264028565	0.196725378414678	0.305046592232297	0.10217476532446
ENSG00000205268	PDE7A	chr8	66629745	66754557	0.115063686917838	0.593653522752225	0.244654065834525	0.0466287244954117
ENSG00000173473	SMARCC1	chr3	47626762	47823596	0.364779709670687	0.189519514687878	0.336628679335012	0.109072096306423
ENSG00000181072	CHRM2	chr7	136553416	136705002	0.135083999730584	0.0303275797702056	0.0416551226410909	0.792933297858119
ENSG00000128245	YWHAH	chr22	32340447	32353590	0.488977846241783	0.0862748374669263	0.353046772006831	0.07170054428446
ENSG00000155158	TTC39B	chr9	15163620	15307358	0.446221899100386	0.0791145570839023	0.306497460895567	0.168166082920144
ENSG00000179902	C1orf194	chr1	109648573	109656300	0.988031572179439	0	0.0119684278205606	0
ENSG00000138823	MTTP	chr4	100484918	100545156	0.00445884660733121	0.00344871958311856	0.0038322588865414	0.988260174923009
ENSG00000168404	MLKL	chr16	74705753	74734858	0.202795851029489	0.0463031957623276	0.635272158587616	0.115628794620567
ENSG00000180855	ZNF443	chr19	12540521	12551926	0.312208364713239	0.0756375215378751	0.35484167617012	0.257312437578766
ENSG00000186501	TMEM222	chr1	27648651	27662891	0.334968147756188	0.14826330710073	0.338203243864329	0.178565301278753
ENSG00000168806	LCMT2	chr15	43619974	43622803	0.42628673376557	0.138441254292846	0.304996453442681	0.130275558498902
ENSG00000072444	ASAH2C	chr10	48001603	48055018	0.880571540740345	0	0	0.119428459259655
ENSG00000162972	C2orf47	chr2	200820040	200873263	0.226715428569276	0.189334722903113	0.253675758630132	0.330274089897479
ENSG00000175868	CALCB	chr11	14926543	15103888	0.913500186896305	0	0.0403499905637025	0.0461498225399926
ENSG00000162738	VANGL2	chr1	160370376	160398468	0.533208546604866	0.109799623730555	0.326598660579724	0.0303931690848556
ENSG00000007168	PAFAH1B1	chr17	2496504	2588909	0.330322276121382	0.275724225709667	0.324205606001895	0.0697478921670552
ENSG00000100867	DHRS2	chr14	24099324	24114848	0.781398777061421	0.000670387753864718	0.0030926477966547	0.21483818738806
ENSG00000204390	HSPA1L	chr6	31777396	31782842	0.478364339963653	0.263474881176072	0.187639114190415	0.0705216646698597
ENSG00000039068	CDH1	chr16	68771128	68869451	0.899521421711969	0.000357106660284867	0.000710147574090846	0.0994113240536548
ENSG00000068615	REEP1	chr2	86441116	86565206	0.290397286379828	0.42859928793254	0.259110222515041	0.0218932031725908
ENSG00000143033	MTF2	chr1	93544792	93604638	0.315883124906386	0.127055427392463	0.427527007244854	0.129534440456298
ENSG00000112312	GMNN	chr6	24775159	24786327	0.486379913983225	0.0747454056079458	0.265076696570925	0.173797983837903
ENSG00000268457	AL160175.1	chr20	30309001	30309134	1	0	0	0
ENSG00000179051	RCC2	chr1	17733501	17766220	0.477981320747865	0.0638581542345358	0.354908499004347	0.103252026013253
ENSG00000185262	UBALD2	chr17	74261283	74267375	0.428898045852269	0.287224195814411	0.230981680566666	0.0528960777666528
ENSG00000170325	PRDM10	chr11	129769601	129872730	0.201163140598408	0.300257613067845	0.360131801273638	0.138447445060109
ENSG00000171121	KCNMB3	chr3	178960552	178984790	0.304180573794418	0.0479652434695934	0.455044288739052	0.192809893996937
ENSG00000131269	ABCB7	chrX	74273115	74376567	0.177865966645868	0.312152838243087	0.36921511985015	0.140766075260895
ENSG00000060566	CREB3L3	chr19	4153598	4173051	0.000245846153702188	5.0094812755906e-05	0.000133990107208778	0.999570068926333
ENSG00000161921	CXCL16	chr17	4636906	4643217	0.592042243307617	0.00948603701214672	0.250769746135548	0.147701973544689
ENSG00000225119	LINC00999	chr10	38717074	38736820	0.346989982773535	0.2322662385444	0.285582003030729	0.135161775651336
ENSG00000089723	OTUB2	chr14	94492675	94515276	0.68177970949048	0.0153059971981491	0.153405645115959	0.149508648195412
ENSG00000109606	DHX15	chr4	24519064	24586173	0.419304772763638	0.120331588842707	0.37316431502467	0.0871993233689848
ENSG00000181656	GPR88	chr1	101003693	101007574	0.0287727296676857	0.0422921181622381	0.225177600681568	0.703757551488508
ENSG00000196407	THEM5	chr1	151819739	151826173	0.584461536671033	0.0496934913207063	0.134879698253095	0.230965273755165
ENSG00000070019	GUCY2C	chr12	14765576	14849519	0.514934604327117	0.0946333741996757	0.283946390044012	0.106485631429195
ENSG00000120337	TNFSF18	chr1	173009100	173020103	0.798152777188686	0.0254286406932385	0.160229476889206	0.0161891052288695
ENSG00000121236	TRIM6	chr11	5617339	5634188	0.176744685903906	0.0392705551167236	0.719050631805217	0.0649341271741537
ENSG00000130479	MAP1S	chr19	17830051	17845325	0.525734799465241	0.157662590910057	0.267055895312739	0.0495467143119629
ENSG00000165632	TAF3	chr10	7860467	8058590	0.291371286942955	0.265012542607974	0.370161190536892	0.0734549799121793
ENSG00000142733	MAP3K6	chr1	27681675	27693383	0.070786637868856	0.11217338224008	0.774608526540514	0.0424314533505501
ENSG00000108819	PPP1R9B	chr17	48211104	48227991	0.28443971283566	0.0858586160155891	0.541699151586332	0.0880025195624194
ENSG00000110375	UPK2	chr11	118795873	118829269	0.792926860551273	0.0517734798902136	0.155299659558513	0
ENSG00000174547	MRPL11	chr11	66202546	66234209	0.181778983450271	0.268018923108376	0.343273282015397	0.206928811425956
ENSG00000107290	SETX	chr9	135136743	135230372	0.369619330394465	0.13100916020344	0.385244720832984	0.11412678856911
ENSG00000137203	TFAP2A	chr6	10393419	10419892	0.763519664450996	0.029706178857053	0.170273783015215	0.0365003736767357
ENSG00000137460	FHDC1	chr4	153857504	153900848	0.782117372763784	0.0396692211452155	0.145992985622548	0.0322204204684532
ENSG00000142185	TRPM2	chr21	45770046	45862964	0.355950942234232	0.0417268700743897	0.501299637156369	0.101022550535009
ENSG00000131979	GCH1	chr14	55308726	55369570	0.590234324570049	0.00730270443176083	0.0600609939560315	0.342401977042159
ENSG00000108774	RAB5C	chr17	40276994	40307016	0.189115302717229	0.0744017385802968	0.594334923559396	0.142148035143079
ENSG00000120875	DUSP4	chr8	29190581	29208185	0.709803835201134	0.0286605186470146	0.258478987656557	0.00305665849529389
ENSG00000222001	AC106876.2	chr2	233877324	233880595	0.111103940198204	0	0	0.888896059801796
ENSG00000156345	CDK20	chr9	90581361	90589668	0.702448470886317	0.028608164355041	0.175437253848175	0.0935061109104669
ENSG00000160207	HSF2BP	chr21	44949072	45079374	0.439969776560546	0.0774924212960997	0.401971085122213	0.0805667170211411
ENSG00000111218	PRMT8	chr12	3490515	3703139	0.807930129404397	0	0.192069870595603	0
ENSG00000079263	SP140	chr2	231068340	231177930	0.181119234103683	0.0435779610049643	0.539712767606513	0.23559003728484
ENSG00000164236	ANKRD33B	chr5	10564442	10650308	0.762457836070992	0.0629337688953509	0.168519674438329	0.00608872059532751
ENSG00000165169	DYNLT3	chrX	37696010	37706890	0.575970331424378	0.0552599833817072	0.255051939751776	0.113717745442139
ENSG00000198732	SMOC1	chr14	70320848	70499083	0.0806497242243331	0.0819484474290454	0.335018450505008	0.502383377841614
ENSG00000180772	AGTR2	chrX	115301975	115306225	1	0	0	0
ENSG00000156469	MTERFD1	chr8	97251626	97273838	0.14523144368004	0.304493540659713	0.349175587262011	0.201099428398236
ENSG00000249915	PDCD6	chr5	271736	315089	0.342525955840255	0.0905150792706314	0.391981545593143	0.17497741929597
ENSG00000163930	BAP1	chr3	52435029	52444366	0.251137160436817	0.23370798847359	0.364451670208338	0.150703180881254
ENSG00000164924	YWHAZ	chr8	101928753	101965616	0.564364590141048	0.0497945213684694	0.337703721160685	0.0481371673297978
ENSG00000168092	PAFAH1B2	chr11	117014983	117047610	0.410999413059265	0.0907701512977794	0.378061869123665	0.12016856651929
ENSG00000170412	GPRC5C	chr17	72420990	72447792	0.345619225685875	0.209239570200506	0.0893760410743591	0.35576516303926
ENSG00000117691	NENF	chr1	212606229	212619714	0.317509631661568	0.202217751928869	0.373918158352577	0.106354458056986
ENSG00000105374	NKG7	chr19	51874860	51875969	0.0166846000681068	0.0507111213717771	0.488435622418707	0.44416865614141
ENSG00000180089	TMEM86B	chr19	55738116	55738586	0.284410508128013	0.0375655362631611	0.143584480042623	0.534439475566203
ENSG00000152463	OLAH	chr10	15074226	15115851	0.0809258297251033	0.0337815815522784	0.851505502593255	0.0337870861293633
ENSG00000116030	SUMO1	chr2	203070903	203103331	0.320321228156101	0.171171334504217	0.315881932392039	0.192625504947643
ENSG00000100036	SLC35E4	chr22	31031639	31065003	0.394352440110202	0.305858100802336	0.282627096768576	0.0171623623188853
ENSG00000179979	CRIPAK	chr4	1385340	1389780	0.139182153391251	0.141472180174851	0.486268734242053	0.233076932191845
ENSG00000141198	TOM1L1	chr17	52976748	53037988	0.656700341222556	0.0160178526021253	0.0803172173614867	0.246964588813832
ENSG00000077498	TYR	chr11	88910620	89028927	0	0	1	0
ENSG00000137699	TRIM29	chr11	119981983	120056237	0.784670069278849	0.0294174886856792	0.15599661364391	0.029915828391562
ENSG00000169344	UMOD	chr16	20344374	20367623	1	0	0	0
ENSG00000163576	EFHB	chr3	19920964	19988517	0.681773476175557	0.0268401826896815	0.268910369834465	0.022475971300296
ENSG00000177646	ACAD9	chr3	128598439	128634910	0.174986750208195	0.238932874388923	0.405233525206876	0.180846850196005
ENSG00000176658	MYO1D	chr17	30819540	31204195	0.473941158649861	0.0207537399764349	0.447700967659762	0.0576041337139424
ENSG00000178878	APOLD1	chr12	12878851	12966249	0.0584079706502972	0.0978452054265464	0.837908233701839	0.00583859022131731
ENSG00000063046	EIF4B	chr12	53399942	53435993	0.304296983014059	0.293997925296404	0.340998574811807	0.0607065168777311
ENSG00000076242	MLH1	chr3	37034823	37107300	0.21817163757496	0.321041968332542	0.338700002762087	0.122086391330412
ENSG00000188818	ZDHHC11	chr5	710471	851101	0.243436580775764	0.162640509924596	0.221073569330158	0.372849339969482
ENSG00000148090	AUH	chr9	93976097	94124195	0.22316311509874	0.209549987625155	0.368773620164485	0.198513277111621
ENSG00000185359	HGS	chr17	79650356	79668353	0.447287536311655	0.150356624098861	0.317161198075595	0.0851946415138886
ENSG00000108602	ALDH3A1	chr17	19641297	19652256	0.212189414981867	0.0715131459667418	0.571576481062189	0.144720957989202
ENSG00000255561	FDXACB1	chr11	111744780	111751499	0.170547472922242	0.0913160951807565	0.517728126152964	0.220408305744037
ENSG00000175879	HOXD8	chr2	176994422	176997423	0.055053427432177	0.144753035973175	0.798516291157913	0.00167724543673584
ENSG00000119718	EIF2B2	chr14	75469614	75476292	0.243751337250796	0.316367758787323	0.336016214127276	0.103864689834605
ENSG00000147113	CXorf36	chrX	45007619	45060146	0.0130058922351098	0.0971941324125191	0.882965436706185	0.00683453864618572
ENSG00000170832	USP32	chr17	58256455	58499831	0.249793813977923	0.307416431206984	0.327391932939693	0.1153978218754
ENSG00000122257	RBBP6	chr16	24549014	24584184	0.492222758890573	0.137912604837304	0.274937233629413	0.0949274026427095
ENSG00000187079	TEAD1	chr11	12695969	12966298	0.213867440693437	0.338227062406997	0.388078722425236	0.0598267744743296
ENSG00000184575	XPOT	chr12	64798130	64844907	0.282634992645433	0.129814607773621	0.438981620867325	0.148568778713621
ENSG00000150316	CWC15	chr11	94695787	94706776	0.256406448473159	0.286513492726913	0.321515408854475	0.135564649945454
ENSG00000176986	SEC24C	chr10	75504120	75531919	0.204906536043193	0.205754010212172	0.387242963647544	0.20209649009709
ENSG00000173442	EHBP1L1	chr11	65343509	65360121	0.0819678476597424	0.651793533377795	0.235305810079995	0.0309328088824681
ENSG00000156482	RPL30	chr8	99037079	99058697	0.300116061817506	0.196415542219466	0.411003296566301	0.0924650993967269
ENSG00000138180	CEP55	chr10	95256389	95288849	0.297272665423669	0.0637502291929003	0.574803873848525	0.0641732315349052
ENSG00000114446	IFT57	chr3	107879659	107941417	0.643477407884019	0.0537569875631422	0.275256089404104	0.0275095151487353
ENSG00000157514	TSC22D3	chrX	106956451	107020572	0.0433144814347327	0.29367259017937	0.614260055858837	0.0487528725270609
ENSG00000143627	PKLR	chr1	155259640	155271225	0.00908059715458492	0.0004155309168818	0.00181782179495682	0.988686050133577
ENSG00000177679	SRRM3	chr7	75831216	75916605	0.679964604247479	0.0371344189527628	0.270795049205396	0.0121059275943622
ENSG00000187068	C3orf70	chr3	184795838	184870802	0.1660988803384	0.058597732153261	0.746202764767665	0.0291006227406742
ENSG00000171564	FGB	chr4	155484108	155492238	0.000292290060315153	9.09755614490124e-06	1.71594111645187e-05	0.999681452972375
ENSG00000197299	BLM	chr15	91260558	91358859	0.19117370440346	0.274435030049304	0.451088162771132	0.0833031027761039
ENSG00000086730	LAT2	chr7	73613982	73644161	0.316137447319127	0.105734576747061	0.35466108414076	0.223466891793051
ENSG00000258839	MC1R	chr16	89979826	89987385	0.504393351868715	0.0563905477336306	0.351882207499943	0.0873338928977117
ENSG00000149609	C20orf144	chr20	32251338	32251720	1	0	0	0
ENSG00000019485	PRDM11	chr11	45115564	45247734	0.406277357825139	0.191851063007365	0.338102847267387	0.0637687319001094
ENSG00000049769	PPP1R3F	chrX	49126306	49157929	0.255732673147148	0.540805554299417	0.15592820983503	0.0475335627184051
ENSG00000159788	RGS12	chr4	3310762	3441640	0.197609509247552	0.174055408823735	0.386522111061873	0.24181297086684
ENSG00000099814	CEP170B	chr14	105331617	105363107	0.528099303477657	0.048485013936972	0.283471977285181	0.13994370530019
ENSG00000163430	FSTL1	chr3	120111140	120170100	0.098863243301308	0.0299568622997025	0.852842582696549	0.0183373117024408
ENSG00000249222	ATP5L2	chr22	43035809	43036607	0.821114895948908	0.042392892516345	0.0994743779913201	0.0370178335434267
ENSG00000228259	AC136604.1	chr5	179078298	179079445	1	0	0	0
ENSG00000125848	FLRT3	chr20	14303634	14318262	0.638251798055272	0.0576620773128265	0.0110623459408581	0.293023778691043
ENSG00000127580	WDR24	chr16	734622	740444	0.172527683209023	0.2421131204908	0.368183056969851	0.217176139330326
ENSG00000137522	RNF121	chr11	71639747	71708643	0.338702160871219	0.21010563053253	0.306646320968205	0.144545887628046
ENSG00000106789	CORO2A	chr9	100883257	100954922	0.366091628070716	0.0180212921888632	0.416253180685992	0.199633899054428
ENSG00000037474	NSUN2	chr5	6599352	6633404	0.287839358251001	0.220316556984669	0.307984591686741	0.183859493077589
ENSG00000122490	PQLC1	chr18	77662420	77711664	0.160900429975315	0.173277655414966	0.301586557088123	0.364235357521596
ENSG00000143303	RRNAD1	chr1	156698592	156706752	0.326426252750223	0.156209245994598	0.312577781088924	0.204786720166255
ENSG00000175591	P2RY2	chr11	72929343	72947397	0.056243824639343	0.8540768750052	0.0249564552731382	0.0647228450823193
ENSG00000269554	AL590822.2	chr1	2121237	2123179	0	0.189106869440515	0.575702849452421	0.235190281107065
ENSG00000169282	KCNAB1	chr3	155755490	156256545	0.128916267839627	0.0385849792392945	0.820443748539416	0.012055004381663
ENSG00000197168	NEK5	chr13	52611093	52703214	0.558539490621045	0.0423058106816355	0.365776197107572	0.0333785015897471
ENSG00000241233	KRTAP5-8	chr11	71249071	71250253	0.23628641400455	0.13172998795141	0.416600679277847	0.215382918766193
ENSG00000177752	YIPF7	chr4	44624086	44680443	0.0211336700449753	0.971893315702092	0.00697301425293228	0
ENSG00000144891	AGTR1	chr3	148415571	148460795	0.0208356479383785	0.0423895569573234	0.686344846067532	0.250429949036766
ENSG00000166997	CNPY4	chr7	99717236	99723134	0.26412608128036	0.0683632184679795	0.568818992515544	0.0986917077361167
ENSG00000196092	PAX5	chr9	36833272	37034103	0.678573263921364	0.0460529804107623	0.167632633605989	0.107741122061884
ENSG00000156103	MMP16	chr8	89044237	89340254	0.58131929763152	0.0293211137348415	0.370879401964454	0.018480186669184
ENSG00000197619	ZNF615	chr19	52494585	52511483	0.286852148455308	0.144615456694337	0.445515733169931	0.123016661680424
ENSG00000100211	CBY1	chr22	39052645	39069859	0.293104752910715	0.144007513469623	0.410537372801413	0.15235036081825
ENSG00000107614	TRDMT1	chr10	17184253	17244053	0.228539377611058	0.141774527147173	0.568739140568527	0.0609469546732418
ENSG00000121742	GJB6	chr13	20796110	20806534	0.202799959311428	0.155762363948509	0.412650173255686	0.228787503484377
